,cardiff_score,Likes,Retweets
73,0.4590936079621315,0.0,0.0
74,0.5480059385299683,6.0,1.0
75,0.2327500879764557,0.0,0.0
76,0.2640757411718368,0.0,0.0
77,0.3650864660739898,0.0,0.0
78,0.4768776558339596,0.0,2.0
79,0.1797731518745422,0.0,4.0
80,0.3398574441671371,0.0,0.0
81,0.3958330824971199,0.0,0.0
82,0.6815542280673981,0.0,0.0
83,0.0353882908821105,0.0,0.0
84,0.1369144320487976,0.0,0.0
85,0.5782090649008751,0.0,8.0
86,0.4177259802818298,0.0,1.0
87,0.2324842810630798,0.0,1.0
88,0.1552050709724426,0.0,0.0
89,0.0676327943801879,0.0,0.0
90,0.0940929353237152,1.0,1.0
91,0.3035231679677963,0.0,0.0
92,0.288843959569931,1.0,0.0
93,0.3086152970790863,0.0,0.0
94,0.5015587955713272,1.0,0.0
95,0.406789094209671,0.0,1.0
96,0.3580687642097473,0.0,0.0
97,0.2774401158094406,0.0,0.0
98,0.2461452782154083,0.0,1.0
99,0.5056455880403519,0.0,0.0
100,0.501693818718195,0.0,0.0
101,0.5324074700474739,0.0,0.0
102,0.0775457620620727,0.0,0.0
103,0.6927519887685776,0.0,0.0
104,0.2266797721385955,1.0,1.0
105,0.2488291263580322,0.0,0.0
106,0.3219211399555206,0.0,0.0
107,0.4388695098459721,1.0,0.0
108,0.2427004277706146,1.0,2.0
109,0.3363656550645828,0.0,0.0
110,0.2177958190441131,0.0,0.0
111,0.3288439065217972,0.0,0.0
112,0.4990002159029245,0.0,1.0
113,0.127918541431427,0.0,5.0
114,0.3307170569896698,0.0,0.0
115,0.0540007650852203,0.0,1.0
116,0.3074574023485183,0.0,0.0
117,0.1808305382728576,1.0,1.0
118,0.2659110873937607,0.0,0.0
119,0.4735226556658745,0.0,0.0
120,0.0828032493591308,0.0,0.0
121,0.5746392086148262,0.0,0.0
122,0.1770089268684387,0.0,3.0
123,0.4650046154856682,0.0,0.0
124,0.1222301125526428,0.0,0.0
125,0.971211075782776,1.0,0.0
126,0.4687670655548573,0.0,1.0
127,0.4944225382059813,0.0,0.0
128,0.4854360166937113,0.0,0.0
129,0.5606047287583351,0.0,0.0
130,0.4061568453907967,2.0,1.0
131,0.0646820664405822,0.0,0.0
132,0.9490635991096495,0.0,0.0
133,0.957391321659088,0.0,0.0
134,0.1149407923221588,0.0,0.0
135,0.3096295446157455,0.0,0.0
136,0.1710383594036102,0.0,0.0
137,0.5798361599445343,0.0,2.0
138,0.6238776296377182,0.0,0.0
139,0.4944687783718109,4.0,40.0
140,0.5387445092201233,0.0,0.0
141,0.038764864206314,0.0,3.0
142,0.0619812309741973,0.0,1.0
143,0.5606047287583351,0.0,0.0
144,0.9090332984924316,0.0,0.0
145,0.0739995241165161,0.0,0.0
146,0.5488924086093903,0.0,0.0
147,0.1617737710475921,0.0,0.0
148,0.1163650453090667,1.0,5.0
149,0.9675718247890472,11.0,0.0
150,0.4609550163149834,0.0,1.0
151,0.3166042566299438,1.0,6.0
152,0.4323882535099983,2.0,5.0
153,0.9152812063694,0.0,0.0
154,0.5171854868531227,0.0,0.0
155,0.4531338363885879,0.0,0.0
156,0.2722524553537369,0.0,0.0
157,0.42343769967556,0.0,0.0
158,0.4763013981282711,0.0,0.0
159,0.802818089723587,0.0,0.0
160,0.9071095287799836,0.0,0.0
161,0.2065349221229553,0.0,3.0
162,0.367540642619133,0.0,0.0
163,0.4211148619651794,0.0,0.0
164,0.3886506780982017,0.0,1.0
165,0.8730711042881012,0.0,0.0
166,0.6641178280115128,0.0,2.0
167,0.3646106719970703,0.0,1.0
168,0.3966056630015373,0.0,0.0
169,0.5876954644918442,0.0,0.0
170,0.9483617842197418,1.0,0.0
171,0.2841845750808716,0.0,0.0
172,0.3320218473672867,0.0,11.0
173,0.4513550326228142,0.0,0.0
174,0.2260779440402984,0.0,0.0
175,0.4510924220085144,0.0,0.0
176,0.4944927059113979,0.0,0.0
177,0.1661278307437896,0.0,0.0
178,0.918977916240692,1.0,3.0
179,0.1042060554027557,0.0,0.0
180,0.4535644985735416,0.0,0.0
181,0.5361949130892754,0.0,1.0
182,0.5086034368723631,1.0,2.0
183,0.6679497212171555,1.0,0.0
184,0.1953372657299041,1.0,12.0
185,0.2004115283489227,0.0,0.0
186,0.5006382539868355,0.0,1.0
187,0.4244269877672195,84.0,213.0
188,0.4444924332201481,0.0,1.0
189,0.7927963137626648,0.0,0.0
190,0.4686586298048496,0.0,1.0
191,0.2946441769599914,0.0,1.0
192,0.6488997638225555,0.0,0.0
193,0.9792998731136322,4.0,2.0
194,0.3286734819412231,0.0,0.0
195,0.1181243360042572,0.0,0.0
196,0.9919099807739258,1.0,0.0
197,0.0935000777244567,1.0,4.0
198,0.5039566699415445,0.0,0.0
199,0.2869043499231338,0.0,0.0
200,0.103143036365509,0.0,0.0
201,0.1354968547821045,0.0,0.0
202,0.0371056199073792,1.0,0.0
203,0.4017814099788666,0.0,0.0
204,0.1152341067790985,0.0,0.0
205,0.5602641366422176,0.0,0.0
206,0.4387111216783524,0.0,0.0
207,0.8036995828151703,0.0,2.0
208,0.866510808467865,0.0,0.0
209,0.5059192031621933,0.0,0.0
210,0.9750298261642456,0.0,1.0
211,0.3882993310689926,0.0,0.0
212,0.2395681738853454,4.0,6.0
213,0.2297328412532806,0.0,0.0
214,0.5243776775896549,0.0,0.0
215,0.5878157094120979,0.0,0.0
216,0.282921090722084,1.0,1.0
217,0.4234620556235313,0.0,0.0
218,0.4281041622161865,0.0,0.0
219,0.3805364668369293,0.0,0.0
220,0.5342124812304974,0.0,0.0
221,0.3590399622917175,0.0,0.0
222,0.9099078476428986,0.0,0.0
223,0.4861429184675217,0.0,0.0
224,0.461080975830555,0.0,0.0
225,0.4551288448274136,0.0,2.0
226,0.5044189598411322,0.0,0.0
227,0.4568839892745018,1.0,4.0
228,0.5616223365068436,0.0,0.0
229,0.5189243480563164,0.0,1.0
230,0.5102357044816017,1.0,0.0
231,0.2907596379518509,1.0,4.0
232,0.4298597127199173,1.0,2.0
233,0.4877914041280746,0.0,2.0
234,0.8335348963737488,0.0,0.0
235,0.9108112454414368,0.0,0.0
236,0.9399280846118928,0.0,0.0
237,0.3713716715574264,2.0,1.0
238,0.8954679369926453,0.0,0.0
239,0.4686547853052616,0.0,0.0
240,0.4721151813864708,0.0,12.0
241,0.5031307972967625,0.0,0.0
242,0.6957585662603378,3.0,3.0
243,0.6940931081771851,3.0,6.0
244,0.4667018987238407,0.0,0.0
245,0.4703839458525181,0.0,0.0
246,0.4251571893692017,3.0,5.0
247,0.4970448911190033,0.0,0.0
248,0.4250944033265114,1.0,2.0
249,0.6637935042381287,0.0,0.0
250,0.5298360735177994,0.0,0.0
251,0.4846367109566927,0.0,0.0
252,0.7042309194803238,0.0,0.0
253,0.7113748341798782,0.0,0.0
254,0.5028558224439621,0.0,1.0
255,0.5635804384946823,6.0,37.0
256,0.2710912227630615,0.0,0.0
257,0.1676240563392639,0.0,1.0
258,0.3072803318500519,0.0,0.0
259,0.4389262981712818,0.0,0.0
260,0.4453682526946068,0.0,0.0
261,0.6191519200801849,1.0,2.0
262,0.4970448911190033,0.0,0.0
263,0.0618270337581634,0.0,0.0
264,0.2895160913467407,0.0,1.0
265,0.4841420352458954,0.0,0.0
266,0.2165372371673584,0.0,0.0
267,0.4847511537373066,0.0,0.0
268,0.4144301563501358,0.0,1.0
269,0.5079311598092318,3.0,2.0
270,0.2017571628093719,0.0,0.0
271,0.1195933520793914,1.0,1.0
272,0.5393688939511776,1.0,2.0
273,0.1133958101272583,0.0,0.0
274,0.2493751645088195,0.0,0.0
275,0.5089869815856218,0.0,0.0
276,0.3206142634153366,0.0,0.0
277,0.1034168899059295,0.0,0.0
278,0.4419182427227497,0.0,0.0
279,0.5905356556177139,1.0,0.0
280,0.5120990946888924,1.0,0.0
281,0.4941383395344019,0.0,1.0
282,0.4844654407352209,0.0,0.0
283,0.4805695787072182,0.0,1.0
284,0.4400198832154274,0.0,0.0
285,0.2805965840816498,0.0,0.0
286,0.271793320775032,0.0,0.0
287,0.2956085950136184,0.0,0.0
288,0.0971022248268127,1.0,9.0
289,0.5768045634031296,0.0,0.0
290,0.3244725465774536,0.0,0.0
291,0.3524943888187408,0.0,0.0
292,0.3853645473718643,0.0,1.0
293,0.4721426852047443,0.0,0.0
294,0.3279286175966263,0.0,1.0
295,0.8805968165397644,0.0,0.0
296,0.3478086292743683,2.0,2.0
297,0.3147444576025009,0.0,0.0
298,0.1717698872089386,0.0,1.0
299,0.226405531167984,0.0,1.0
300,0.4532208256423473,0.0,0.0
301,0.8260767757892609,1.0,3.0
302,0.7070907205343246,0.0,1.0
303,0.4532208256423473,0.0,0.0
304,0.080968827009201,0.0,2.0
305,0.9219391644001008,0.0,0.0
306,0.1105026006698608,0.0,0.0
307,0.7013030648231506,1.0,0.0
308,0.3947322890162468,0.0,0.0
309,0.4786096066236496,0.0,0.0
310,0.1478989422321319,0.0,0.0
311,0.383450835943222,0.0,0.0
312,0.308359608054161,0.0,0.0
313,0.494292551651597,0.0,0.0
314,0.1921647787094116,0.0,1.0
315,0.5122402664273977,0.0,0.0
316,0.4400063827633858,1.0,1.0
317,0.6387825906276703,0.0,1.0
318,0.1311723589897155,0.0,0.0
319,0.6625736951828003,3.0,16.0
320,0.479962769895792,0.0,0.0
321,0.0168355107307434,0.0,0.0
322,0.4723280724138021,0.0,0.0
323,0.4838888328522444,0.0,0.0
324,0.6682843863964081,1.0,3.0
325,0.3053634017705917,0.0,0.0
326,0.4688646346330643,0.0,0.0
327,0.5168243125081062,0.0,0.0
328,0.3646654188632965,0.0,7.0
329,0.3610353469848633,0.0,5.0
330,0.1196638643741607,0.0,0.0
331,0.2357566058635711,0.0,0.0
332,0.430397093296051,0.0,0.0
333,0.4845716059207916,0.0,0.0
334,0.4845424313098192,0.0,0.0
335,0.5939677953720093,0.0,0.0
336,0.4662982933223247,2.0,8.0
337,0.5077254250645638,1.0,1.0
338,0.1128698587417602,0.0,0.0
339,0.9367596805095671,0.0,0.0
340,0.4061166793107986,0.0,0.0
341,0.427728570997715,0.0,0.0
342,0.3689641654491424,1.0,0.0
343,0.3376994282007217,0.0,0.0
344,0.5197951383888721,1.0,2.0
345,0.4787367284297943,0.0,0.0
346,0.8127661347389221,0.0,0.0
347,0.3804753422737122,0.0,1.0
348,0.4589107520878315,0.0,0.0
349,0.4515184424817562,0.0,0.0
350,0.5356360338628292,0.0,0.0
351,0.4712978899478912,0.0,0.0
352,0.4371451660990715,0.0,0.0
353,0.9842069149017334,0.0,0.0
354,0.4071688055992126,0.0,0.0
355,0.0348861813545227,1.0,0.0
356,0.5356967002153397,0.0,0.0
357,0.5316939949989319,0.0,0.0
358,0.9836924076080322,0.0,2.0
359,0.4512892886996269,0.0,0.0
360,0.4622701331973076,0.0,0.0
361,0.4126616269350052,0.0,4.0
362,0.065302163362503,0.0,0.0
363,0.7070820182561874,0.0,0.0
364,0.7639440298080444,0.0,0.0
365,0.4126616269350052,0.0,0.0
366,0.430175356566906,0.0,0.0
367,0.405173659324646,0.0,0.0
368,0.8999409973621368,0.0,0.0
369,0.3868384212255478,0.0,0.0
370,0.1765921711921692,0.0,0.0
371,0.2718044519424438,0.0,0.0
372,0.5014696903526783,0.0,0.0
373,0.3567371517419815,0.0,0.0
374,0.5055461451411247,0.0,0.0
375,0.3291049599647522,0.0,0.0
376,0.4289050251245498,0.0,0.0
377,0.4749047979712486,0.0,0.0
378,0.3584303259849548,0.0,0.0
379,0.9769774675369264,2.0,0.0
380,0.2923931330442428,0.0,0.0
381,0.1898062825202942,1.0,0.0
382,0.4761456176638603,0.0,0.0
383,0.5187397263944149,0.0,0.0
384,0.4517969936132431,0.0,0.0
385,0.4605144001543522,0.0,0.0
386,0.6474352031946182,0.0,0.0
387,0.8104130923748016,0.0,0.0
388,0.9868380129337312,0.0,0.0
389,0.4765006750822067,0.0,1.0
390,0.3698086440563202,0.0,0.0
391,0.2942125797271728,0.0,0.0
392,0.7158405184745789,1.0,7.0
393,0.5798473432660103,1.0,9.0
394,0.2748920321464538,0.0,5.0
395,0.3946475908160209,0.0,0.0
396,0.7618851065635681,0.0,0.0
397,0.8494013845920563,0.0,0.0
398,0.4326464906334877,1.0,0.0
399,0.5600147023797035,0.0,0.0
400,0.4999072253704071,0.0,0.0
401,0.4014020413160324,0.0,0.0
402,0.1761720180511474,0.0,0.0
403,0.7228457480669022,0.0,1.0
404,0.1893110275268554,0.0,3.0
405,0.461113765835762,0.0,1.0
406,0.3651705980300903,0.0,0.0
407,0.6250965148210526,0.0,0.0
408,0.5234413370490074,0.0,0.0
409,0.6304769217967987,0.0,0.0
410,0.4115007370710373,0.0,0.0
411,0.3999557197093964,0.0,0.0
412,0.3500396013259887,0.0,0.0
413,0.2304478287696838,0.0,0.0
414,0.2194961011409759,1.0,0.0
415,0.7920940220355988,0.0,0.0
416,0.4246337637305259,0.0,0.0
417,0.5801899209618568,0.0,0.0
418,0.4589677974581718,0.0,0.0
419,0.5405564717948437,0.0,0.0
420,0.425728514790535,0.0,0.0
421,0.8280578255653381,0.0,0.0
422,0.4999239686876535,0.0,0.0
423,0.5051760748028755,0.0,0.0
424,0.2277992963790893,0.0,0.0
425,0.3856864497065544,0.0,0.0
426,0.4612773321568966,0.0,1.0
427,0.415721096098423,0.0,1.0
428,0.4578507021069527,0.0,0.0
429,0.6518779844045639,0.0,0.0
430,0.3285949826240539,0.0,0.0
431,0.3653030544519424,0.0,2.0
432,0.572749674320221,1.0,0.0
433,0.823466569185257,0.0,0.0
434,0.476070100441575,0.0,0.0
435,0.5256014820188284,0.0,0.0
436,0.4900342617183923,0.0,0.0
437,0.3832420110702515,0.0,0.0
438,0.3279875516891479,0.0,4.0
439,0.1565364003181457,1.0,4.0
440,0.5891404449939728,0.0,0.0
441,0.5449574403464794,0.0,0.0
442,0.4467685520648956,0.0,0.0
443,0.5294958762824535,0.0,3.0
444,0.1306551694869995,0.0,0.0
445,0.5300970748066902,0.0,2.0
446,0.6092564165592194,0.0,0.0
447,0.458740446716547,0.0,0.0
448,0.37363001704216,0.0,0.0
449,0.5151864308863878,0.0,0.0
450,0.5114327538758516,1.0,1.0
451,0.5150244785472751,0.0,5.0
452,0.4371808022260666,0.0,0.0
453,0.1569206714630127,1.0,6.0
454,0.4373819455504417,0.0,0.0
455,0.390391394495964,0.0,0.0
456,0.1656460464000702,0.0,1.0
457,0.5274254009127617,0.0,0.0
458,0.1683887839317321,2.0,26.0
459,0.411073625087738,0.0,0.0
460,0.7095505148172379,1.0,9.0
461,0.4972694478929043,0.0,0.0
462,0.2851036339998245,0.0,0.0
463,0.1502431333065033,0.0,0.0
464,0.387387067079544,0.0,3.0
465,0.2348183989524841,0.0,0.0
466,0.5124415662139654,2.0,7.0
467,0.5172378346323967,2.0,2.0
468,0.4761891551315784,0.0,0.0
469,0.4827595576643944,0.0,0.0
470,0.4977354612201452,0.0,0.0
471,0.448240838944912,0.0,0.0
472,0.5416477993130684,0.0,0.0
473,0.335080161690712,2.0,4.0
474,0.619576521217823,0.0,0.0
475,0.2423790395259857,0.0,2.0
476,0.3609891831874847,0.0,0.0
477,0.4738782793283463,0.0,0.0
478,0.5646343529224396,0.0,0.0
479,0.6717719733715057,0.0,0.0
480,0.3453805297613144,0.0,0.0
481,0.451523344963789,0.0,0.0
482,0.5158874075859785,0.0,0.0
483,0.4639085121452808,0.0,0.0
484,0.3773366957902908,0.0,0.0
485,0.2098011970520019,0.0,0.0
486,0.4466136991977692,0.0,0.0
487,0.3985121548175812,0.0,1.0
488,0.4224651455879211,0.0,0.0
489,0.513782124966383,0.0,0.0
490,0.5915051475167274,0.0,1.0
491,0.2995155602693558,0.0,0.0
492,0.9657990038394928,0.0,0.0
493,0.4444777481257915,0.0,0.0
494,0.1991711854934692,0.0,0.0
495,0.8090377748012543,0.0,0.0
496,0.4634763300418854,2.0,2.0
497,0.4731896463781595,0.0,0.0
498,0.3550629764795303,0.0,1.0
499,0.4881845600903035,1.0,0.0
500,0.4370696246623993,1.0,2.0
501,0.46577063575387,0.0,0.0
502,0.9853810667991638,0.0,0.0
503,0.3666006922721863,0.0,1.0
504,0.5458322651684284,0.0,1.0
505,0.4922237452119589,0.0,0.0
506,0.457621805369854,0.0,0.0
507,0.3304923325777054,0.0,0.0
508,0.7549757957458496,0.0,0.0
509,0.5346205942332745,0.0,0.0
510,0.5522725470364094,0.0,0.0
511,0.3642974197864532,2.0,4.0
512,0.6757861375808716,0.0,0.0
513,0.4623594619333744,0.0,0.0
514,0.4475113414227962,11.0,42.0
515,0.4687943700700998,0.0,0.0
516,0.2465527057647705,1.0,0.0
517,0.4704849105328321,0.0,0.0
518,0.3479062616825104,1.0,2.0
519,0.3732798993587494,0.0,0.0
520,0.107875108718872,0.0,5.0
521,0.4448256678879261,0.0,0.0
522,0.2725151032209396,0.0,1.0
523,0.2307280898094177,0.0,0.0
524,0.4085366129875183,0.0,0.0
525,0.2124521732330322,1.0,1.0
526,0.6386550813913345,0.0,0.0
527,0.5165056381374598,0.0,1.0
528,0.5236638747155666,0.0,0.0
529,0.5054201800376177,0.0,5.0
530,0.5170716587454081,0.0,0.0
531,0.4492947831749916,0.0,0.0
532,0.7078317850828171,0.0,0.0
533,0.7073266357183456,0.0,0.0
534,0.6243419349193573,0.0,0.0
535,0.5167354233562946,0.0,1.0
536,0.7467261254787445,0.0,0.0
537,0.0747285783290863,0.0,1.0
538,0.4957105815410614,0.0,0.0
539,0.9678217470645905,1.0,2.0
540,0.5417636148631573,0.0,0.0
541,0.5272012948989868,0.0,2.0
542,0.4876286368817091,0.0,1.0
543,0.2725531458854675,0.0,0.0
544,0.5205662250518799,0.0,2.0
545,0.6050108224153519,0.0,0.0
546,0.2632640600204468,0.0,0.0
547,0.5346051529049873,0.0,0.0
548,0.5454080551862717,0.0,4.0
549,0.2682240903377533,2.0,11.0
550,0.9621367752552032,0.0,0.0
551,0.4812694620341063,0.0,0.0
552,0.4881474748253822,0.0,0.0
553,0.5606047287583351,0.0,0.0
554,0.1917095780372619,0.0,1.0
555,0.3599607497453689,0.0,0.0
556,0.1520253419876098,0.0,0.0
557,0.219804584980011,0.0,5.0
558,0.4747139103710651,1.0,5.0
559,0.7546655833721161,0.0,0.0
560,0.2641292512416839,0.0,0.0
561,0.0894913673400878,0.0,0.0
562,0.6477965116500854,0.0,0.0
563,0.7755310237407684,1.0,0.0
564,0.4822915270924569,0.0,0.0
565,0.1464806199073791,0.0,0.0
566,0.4282610714435577,0.0,2.0
567,0.4770976956933737,0.0,0.0
568,0.8422142863273621,1.0,1.0
569,0.2352687716484069,0.0,5.0
570,0.3653544783592224,1.0,1.0
571,0.4382027462124824,1.0,3.0
572,0.5901650786399841,0.0,0.0
573,0.2684667259454727,0.0,0.0
574,0.92405503988266,0.0,1.0
575,0.4468729384243488,0.0,0.0
576,0.4843125678598881,0.0,0.0
577,0.8616916835308075,0.0,0.0
578,0.4015776664018631,0.0,0.0
579,0.6402235329151154,0.0,0.0
580,0.1080186069011688,0.0,1.0
581,0.4763914737850428,0.0,0.0
582,0.8413912057876587,1.0,0.0
583,0.8836419582366943,4.0,9.0
584,0.9738254845142365,0.0,0.0
585,0.4807562846690416,0.0,1.0
586,0.3076854050159454,1.0,0.0
587,0.287929505109787,0.0,0.0
588,0.3013438284397125,0.0,0.0
589,0.5740189552307129,0.0,2.0
590,0.3778668493032455,1.0,2.0
591,0.4610401466488838,0.0,0.0
592,0.3541676700115204,0.0,0.0
593,0.5118469223380089,1.0,1.0
594,0.4497784897685051,0.0,0.0
595,0.7511303126811981,0.0,0.0
596,0.8704409897327423,0.0,1.0
597,0.9423958361148834,0.0,0.0
598,0.6548438966274261,0.0,0.0
599,0.5530333891510963,0.0,0.0
600,0.487844904884696,0.0,0.0
601,0.5031375959515572,0.0,2.0
602,0.4557544961571693,0.0,0.0
603,0.6445437371730804,0.0,1.0
604,0.7164470851421356,0.0,0.0
605,0.4564563035964966,9.0,35.0
606,0.8054569661617279,0.0,0.0
607,0.4774276427924633,0.0,0.0
608,0.5556527934968472,0.0,0.0
609,0.1990154087543487,0.0,1.0
610,0.7245839834213257,0.0,0.0
611,0.3332197517156601,0.0,1.0
612,0.1337482035160064,4.0,7.0
613,0.4179988279938698,1.0,2.0
614,0.6394060999155045,0.0,0.0
615,0.2034753262996673,0.0,0.0
616,0.079943835735321,0.0,0.0
617,0.4474693015217781,0.0,0.0
618,0.4260597378015518,3.0,3.0
619,0.3418315649032593,0.0,0.0
620,0.0696703493595123,0.0,2.0
621,0.2102132737636566,0.0,0.0
622,0.4179166108369827,0.0,0.0
623,0.5606047287583351,0.0,0.0
624,0.0571792125701904,0.0,0.0
625,0.9761280119419098,1.0,0.0
626,0.4892338514328003,2.0,1.0
627,0.2726500034332275,1.0,0.0
628,0.9924416542053224,0.0,0.0
629,0.1096453368663787,0.0,0.0
630,0.6910908073186874,0.0,0.0
631,0.2411493957042694,0.0,0.0
632,0.2669668942689895,0.0,0.0
633,0.9474927186965942,0.0,0.0
634,0.4260162189602852,1.0,0.0
635,0.5480698719620705,0.0,0.0
636,0.5147326793521643,2.0,1.0
637,0.4775685220956802,0.0,0.0
638,0.4763023816049099,0.0,0.0
639,0.5543495789170265,0.0,0.0
640,0.928683340549469,0.0,0.0
641,0.1693135499954223,0.0,1.0
642,0.2420024573802948,0.0,0.0
643,0.973903238773346,0.0,0.0
644,0.1993343532085418,0.0,0.0
645,0.312911793589592,0.0,0.0
646,0.4948477568104863,0.0,0.0
647,0.4991212356835604,0.0,0.0
648,0.8830522894859314,0.0,0.0
649,0.4911420866847038,0.0,0.0
650,0.4940553605556488,0.0,0.0
651,0.2648819088935852,0.0,0.0
652,0.4875292629003525,0.0,0.0
653,0.4385365694761276,0.0,0.0
654,0.2259504497051239,0.0,0.0
655,0.2086944580078125,0.0,0.0
656,0.2025016248226165,0.0,0.0
657,0.4670262932777405,0.0,0.0
658,0.4359647408127785,0.0,0.0
659,0.711763396859169,0.0,0.0
660,0.4366003423929214,0.0,0.0
661,0.4391166940331459,0.0,0.0
662,0.3323844075202942,0.0,0.0
663,0.1503377258777618,0.0,0.0
664,0.4534376002848148,0.0,0.0
665,0.4385714568197727,2.0,1.0
666,0.4176726564764976,0.0,0.0
667,0.172048270702362,0.0,0.0
668,0.4901761896908283,0.0,0.0
669,0.4440299794077873,0.0,0.0
670,0.9444680511951448,0.0,0.0
671,0.4506150670349598,1.0,7.0
672,0.4475469291210175,0.0,2.0
673,0.1138179898262023,0.0,1.0
674,0.5081264562904835,0.0,0.0
675,0.7154615968465805,0.0,0.0
676,0.0955276191234588,0.0,0.0
677,0.5200706981122494,0.0,0.0
678,0.4447612762451172,0.0,6.0
679,0.4833816736936569,0.0,0.0
680,0.4942217022180557,1.0,6.0
681,0.4665509909391403,0.0,0.0
682,0.3817443773150444,0.0,1.0
683,0.4194777980446815,1.0,1.0
684,0.4754099994897842,0.0,0.0
685,0.4568418562412262,0.0,5.0
686,0.45803302526474,1.0,1.0
687,0.2861695736646652,0.0,0.0
688,0.8574564456939697,0.0,0.0
689,0.575771301984787,4.0,3.0
690,0.572386346757412,0.0,3.0
691,0.2348325848579406,0.0,1.0
692,0.4377236515283585,0.0,2.0
693,0.642252504825592,0.0,0.0
694,0.3628958314657211,2.0,3.0
695,0.1950182914733886,1.0,0.0
696,0.2625803053379059,1.0,0.0
697,0.4520044960081577,0.0,1.0
698,0.3348460644483566,0.0,0.0
699,0.4124740809202194,0.0,0.0
700,0.3779663592576981,0.0,3.0
701,0.21111461520195,1.0,1.0
702,0.9275568723678588,0.0,1.0
703,0.1187809109687805,1.0,0.0
704,0.1356179118156433,0.0,0.0
705,0.4874088950455189,0.0,0.0
706,0.5520013459026814,0.0,1.0
707,0.9694479405879974,1.0,0.0
708,0.4845464210957289,0.0,0.0
709,0.6868854016065598,1.0,2.0
710,0.1778061687946319,0.0,3.0
711,0.129549354314804,0.0,0.0
712,0.4695498906075954,1.0,1.0
713,0.5931343287229538,0.0,0.0
714,0.5058783944696188,0.0,0.0
715,0.4563266336917877,0.0,0.0
716,0.50480867177248,0.0,0.0
717,0.4577791765332222,0.0,2.0
718,0.4681468233466148,0.0,0.0
719,0.2371146082878112,1.0,1.0
720,0.3165125995874405,0.0,0.0
721,0.1691451072692871,0.0,1.0
722,0.217280238866806,0.0,0.0
723,0.4248823076486587,1.0,1.0
724,0.9023735225200652,1.0,1.0
725,0.318094402551651,0.0,1.0
726,0.4985692426562309,0.0,1.0
727,0.5252666100859642,0.0,3.0
728,0.422382041811943,0.0,1.0
729,0.8700190782546997,0.0,1.0
730,0.7948327362537384,0.0,2.0
731,0.1860333383083343,0.0,1.0
732,0.2030169367790222,0.0,2.0
733,0.4838429018855095,0.0,0.0
734,0.2177555859088897,0.0,0.0
735,0.330229789018631,0.0,0.0
736,0.2964725494384765,0.0,1.0
737,0.3813051134347916,0.0,0.0
738,0.4865506086498499,0.0,0.0
